"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"118",-52.74,47.62,"ST JOHN'S A",8403506,"2008-04-27",2008,4,27,NA,3.8,NA,-0.9,NA,1.5,NA,16.5,NA,0,NA,21.2,NA,0,NA,21.2,NA,0,NA,8,"E","52","E"
"119",-52.74,47.62,"ST JOHN'S A",8403506,"2008-04-28",2008,4,28,NA,3.9,NA,1.9,NA,2.9,NA,15.1,NA,0,NA,16,NA,0,NA,16,NA,0,NA,9,"E","46","E"
"120",-52.74,47.62,"ST JOHN'S A",8403506,"2008-04-29",2008,4,29,NA,4.3,NA,1.1,NA,2.7,NA,15.3,NA,0,NA,4.2,NA,0,NA,4.2,NA,0,NA,7,"E","32","E"
"121",-52.74,47.62,"ST JOHN'S A",8403506,"2008-04-30",2008,4,30,NA,3.6,NA,0.8,NA,2.2,NA,15.8,NA,0,NA,9.2,NA,0,NA,9.2,NA,0,NA,10,"E","48","E"
"122",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-01",2008,5,1,NA,3.9,NA,-0.7,NA,1.6,NA,16.4,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,10,"E","37","E"
"123",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-02",2008,5,2,NA,1.7,NA,-1.2,NA,0.3,NA,17.7,NA,0,NA,0,"TRUE",0,"TRUE",0,"TRUE",0,NA,36,"E","33","E"
"124",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-03",2008,5,3,NA,5.1,NA,-1.8,NA,1.7,NA,16.3,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,36,"E","32","E"
"125",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-04",2008,5,4,NA,6.4,NA,-0.3,NA,3.1,NA,14.9,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31",""
"126",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-05",2008,5,5,NA,17.5,NA,0.9,NA,9.2,NA,8.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"127",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-06",2008,5,6,NA,8.7,NA,-0.4,NA,4.2,NA,13.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"128",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-07",2008,5,7,NA,3.3,NA,-0.6,NA,1.4,NA,16.6,NA,0,NA,2,NA,0,NA,2,NA,0,NA,6,"E","41","E"
"129",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-08",2008,5,8,NA,3.1,NA,0.4,NA,1.8,NA,16.2,NA,0,NA,31,NA,0,NA,31,NA,0,NA,2,"E","63","E"
"130",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-09",2008,5,9,NA,3.4,NA,1.1,NA,2.3,NA,15.7,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,2,"E","35","E"
"131",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-10",2008,5,10,NA,6.2,NA,-0.7,NA,2.8,NA,15.2,NA,0,NA,0.3,NA,0,NA,0.3,NA,0,NA,NA,"","<31",""
"132",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-11",2008,5,11,NA,2,NA,-0.7,NA,0.7,NA,17.3,NA,0,NA,12.4,NA,2,NA,14.4,NA,0,NA,7,"E","57","E"
"133",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-12",2008,5,12,NA,2.5,NA,0.6,NA,1.6,NA,16.4,NA,0,NA,26.4,NA,0,NA,26.4,NA,0,NA,7,"E","52","E"
"134",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-13",2008,5,13,NA,3.4,NA,-0.5,NA,1.5,NA,16.5,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,36,"E","50","E"
"135",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-14",2008,5,14,NA,2,NA,-0.7,NA,0.7,NA,17.3,NA,0,NA,2.6,NA,0,NA,2.6,NA,0,NA,4,"E","46","E"
"136",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-15",2008,5,15,NA,3.8,NA,0.4,NA,2.1,NA,15.9,NA,0,NA,3.8,NA,0,NA,3.8,NA,0,NA,NA,"","<31",""
"137",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-16",2008,5,16,NA,8.4,NA,1.7,NA,5.1,NA,12.9,NA,0,NA,3,NA,0,NA,3,NA,0,NA,27,"E","33","E"
"138",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-17",2008,5,17,NA,19.6,NA,4.3,NA,12,NA,6,NA,0,NA,5.2,NA,0,NA,5.2,NA,0,NA,27,"E","33","E"
"139",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-18",2008,5,18,NA,8.4,NA,4.3,NA,6.4,NA,11.6,NA,0,NA,3.8,NA,0,NA,3.8,NA,0,NA,26,"E","57","E"
"140",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-19",2008,5,19,NA,21.5,NA,3.8,NA,12.7,NA,5.3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","44","E"
"141",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-20",2008,5,20,NA,16.6,NA,3.3,NA,10,NA,8,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,25,"E","48","E"
"142",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-21",2008,5,21,NA,14.3,NA,3.2,NA,8.8,NA,9.2,NA,0,NA,11.4,NA,0,NA,11.4,NA,0,NA,16,"E","63","E"
"143",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-22",2008,5,22,NA,10.9,NA,4.1,NA,7.5,NA,10.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,"E","59","E"
"144",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-23",2008,5,23,NA,11.1,NA,3.2,NA,7.2,NA,10.8,NA,0,NA,8.4,NA,0,NA,8.4,NA,0,NA,8,"E","37","E"
"145",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-24",2008,5,24,NA,12.8,NA,3.1,NA,8,NA,10,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,26,"E","44","E"
"146",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-25",2008,5,25,NA,11.9,NA,2.2,NA,7.1,NA,10.9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","46","E"
"147",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-26",2008,5,26,NA,18,NA,2.4,NA,10.2,NA,7.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,"E","57","E"
"148",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-27",2008,5,27,NA,15,NA,8.9,NA,12,NA,6,NA,0,NA,1.4,NA,0,NA,1.4,NA,0,NA,23,"E","67","E"
"149",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-28",2008,5,28,NA,11.1,NA,3.4,NA,7.3,NA,10.7,NA,0,NA,3.6,NA,0,NA,3.6,NA,0,NA,25,"E","65","E"
"150",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-29",2008,5,29,NA,16.3,NA,2.5,NA,9.4,NA,8.6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","44","E"
"151",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-30",2008,5,30,NA,14.9,NA,5.1,NA,10,NA,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","61","E"
"152",-52.74,47.62,"ST JOHN'S A",8403506,"2008-05-31",2008,5,31,NA,17.3,NA,4.6,NA,11,NA,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28,"E","52","E"
"153",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-01",2008,6,1,NA,13.9,NA,3.9,NA,8.9,NA,9.1,NA,0,NA,11.4,NA,0,NA,11.4,NA,0,NA,18,"E","52","E"
"154",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-02",2008,6,2,NA,15.4,NA,7.3,NA,11.4,NA,6.6,NA,0,NA,31.2,NA,0,NA,31.2,NA,0,NA,26,"E","37","E"
"155",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-03",2008,6,3,NA,17.9,NA,7.9,NA,12.9,NA,5.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","46","E"
"156",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-04",2008,6,4,NA,21.2,NA,6.8,NA,14,NA,4,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,26,"E","35","E"
"157",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-05",2008,6,5,NA,17.9,NA,5,NA,11.5,NA,6.5,NA,0,NA,3.4,NA,0,NA,3.4,NA,0,NA,NA,"","<31",""
"158",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-06",2008,6,6,NA,8.2,NA,1,NA,4.6,NA,13.4,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,36,"E","46","E"
"159",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-07",2008,6,7,NA,9.5,NA,0.2,NA,4.9,NA,13.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"160",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-08",2008,6,8,NA,14.9,NA,2.8,NA,8.9,NA,9.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,18,"E","35","E"
"161",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-09",2008,6,9,NA,10.3,NA,3.5,NA,6.9,NA,11.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"162",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-10",2008,6,10,NA,8.4,NA,4.3,NA,6.4,NA,11.6,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,1,"E","65","E"
"163",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-11",2008,6,11,NA,11.7,NA,4.7,NA,8.2,NA,9.8,NA,0,NA,0.6,NA,0,NA,0.6,NA,0,NA,1,"E","39","E"
"164",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-12",2008,6,12,NA,16.3,NA,5.6,NA,11,NA,7,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31",""
"165",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-13",2008,6,13,NA,10.3,NA,5.6,NA,8,NA,10,NA,0,NA,9,NA,0,NA,9,NA,0,NA,1,"E","35","E"
"166",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-14",2008,6,14,NA,8.9,NA,5.6,NA,7.3,NA,10.7,NA,0,NA,13.8,NA,0,NA,13.8,NA,0,NA,NA,"","<31",""
"167",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-15",2008,6,15,NA,10.7,NA,5.5,NA,8.1,NA,9.9,NA,0,NA,7.2,NA,0,NA,7.2,NA,0,NA,6,"E","39","E"
"168",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-16",2008,6,16,NA,10.3,NA,6.2,NA,8.3,NA,9.7,NA,0,NA,19,NA,0,NA,19,NA,0,NA,NA,"","<31",""
"169",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-17",2008,6,17,NA,14.7,NA,6.5,NA,10.6,NA,7.4,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,NA,"","<31",""
"170",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-18",2008,6,18,NA,14.7,NA,7.2,NA,11,NA,7,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,NA,"","<31",""
"171",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-19",2008,6,19,NA,14,NA,7.3,NA,10.7,NA,7.3,NA,0,NA,0.2,NA,0,NA,0.2,NA,0,NA,NA,"","<31",""
"172",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-20",2008,6,20,NA,10.2,NA,7.2,NA,8.7,NA,9.3,NA,0,NA,4.6,NA,0,NA,4.6,NA,0,NA,14,"E","37","E"
"173",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-21",2008,6,21,NA,12.5,NA,7.9,NA,10.2,NA,7.8,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,"","<31",""
"174",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-22",2008,6,22,NA,21.6,NA,9,NA,15.3,NA,2.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","33","E"
"175",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-23",2008,6,23,NA,24.2,NA,9.3,NA,16.8,NA,1.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","39","E"
"176",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-24",2008,6,24,NA,24.2,NA,13.5,NA,18.9,NA,0,NA,0.9,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,24,"E","46","E"
"177",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-25",2008,6,25,NA,22.6,NA,12.4,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","52","E"
"178",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-26",2008,6,26,NA,21.2,NA,8,NA,14.6,NA,3.4,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,29,"E","48","E"
"179",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-27",2008,6,27,NA,10.2,NA,8.1,NA,9.2,NA,8.8,NA,0,NA,13,NA,0,NA,13,NA,0,NA,NA,"","<31",""
"180",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-28",2008,6,28,NA,10.5,NA,7.6,NA,9.1,NA,8.9,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,NA,"","<31",""
"181",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-29",2008,6,29,NA,11.7,NA,7,NA,9.4,NA,8.6,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31",""
"182",-52.74,47.62,"ST JOHN'S A",8403506,"2008-06-30",2008,6,30,NA,12.4,NA,7.4,NA,9.9,NA,8.1,NA,0,NA,9.4,NA,0,NA,9.4,NA,0,NA,15,"E","57","E"
"183",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-01",2008,7,1,NA,21.4,NA,12.4,NA,16.9,NA,1.1,NA,0,NA,2.6,NA,0,NA,2.6,NA,0,NA,26,"E","56","E"
"184",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-02",2008,7,2,NA,26.2,NA,13,NA,19.6,NA,0,NA,1.6,NA,0,NA,0,NA,0,NA,0,NA,27,"E","37","E"
"185",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-03",2008,7,3,NA,23.9,NA,12.4,NA,18.2,NA,0,NA,0.2,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,26,"E","54","E"
"186",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-04",2008,7,4,NA,21.9,NA,12.5,NA,17.2,NA,0.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,"E","61","E"
"187",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-05",2008,7,5,NA,24.4,NA,11.8,NA,18.1,NA,0,NA,0.1,NA,0,NA,0,NA,0,NA,0,NA,26,"E","35","E"
"188",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-06",2008,7,6,NA,21.9,NA,11.5,NA,16.7,NA,1.3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,"E","44","E"
"189",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-07",2008,7,7,NA,26.5,NA,11.9,NA,19.2,NA,0,NA,1.2,NA,0,NA,0,NA,0,NA,0,NA,27,"E","35","E"
"190",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-08",2008,7,8,NA,27.4,NA,14.3,NA,20.9,NA,0,NA,2.9,NA,0,NA,0,NA,0,NA,0,NA,26,"E","44","E"
"191",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-09",2008,7,9,NA,29.5,NA,13.7,NA,21.6,NA,0,NA,3.6,NA,0,NA,0,NA,0,NA,0,NA,27,"E","32","E"
"192",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-10",2008,7,10,NA,26.2,NA,15.7,NA,21,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,26,"E","59","E"
"193",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-11",2008,7,11,NA,26.7,NA,14.3,NA,20.5,NA,0,NA,2.5,NA,1.8,NA,0,NA,1.8,NA,0,NA,23,"E","41","E"
"194",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-12",2008,7,12,NA,19.6,NA,9.4,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"195",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-13",2008,7,13,NA,21.6,NA,8.8,NA,15.2,NA,2.8,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31",""
"196",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-14",2008,7,14,NA,24.4,NA,11.4,NA,17.9,NA,0.1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19,"E","35","E"
"197",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-15",2008,7,15,NA,21,NA,15.2,NA,18.1,NA,0,NA,0.1,NA,0.6,NA,0,NA,0.6,NA,0,NA,20,"E","48","E"
"198",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-16",2008,7,16,NA,27.9,NA,16.9,NA,22.4,NA,0,NA,4.4,NA,0,NA,0,NA,0,NA,0,NA,25,"E","35","E"
"199",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-17",2008,7,17,NA,25.8,NA,16.4,NA,21.1,NA,0,NA,3.1,NA,0,NA,0,NA,0,NA,0,NA,18,"E","37","E"
"200",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-18",2008,7,18,NA,25.5,NA,15.3,NA,20.4,NA,0,NA,2.4,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"201",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-19",2008,7,19,NA,24,NA,14.4,NA,19.2,NA,0,NA,1.2,NA,10.8,NA,0,NA,10.8,NA,0,NA,NA,"","<31",""
"202",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-20",2008,7,20,NA,21.2,NA,11.2,NA,16.2,NA,1.8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"203",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-21",2008,7,21,NA,20.9,NA,10.7,NA,15.8,NA,2.2,NA,0,NA,36.3,NA,0,NA,36.3,NA,0,NA,12,"E","39","E"
"204",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-22",2008,7,22,NA,18.4,NA,12.4,NA,15.4,NA,2.6,NA,0,NA,12.8,NA,0,NA,12.8,NA,0,NA,NA,"","<31",""
"205",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-23",2008,7,23,NA,14.3,NA,7.3,NA,10.8,NA,7.2,NA,0,NA,2.8,NA,0,NA,2.8,NA,0,NA,7,"E","32","E"
"206",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-24",2008,7,24,NA,22.1,NA,6.4,NA,14.3,NA,3.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"207",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-25",2008,7,25,NA,25.8,NA,12.9,NA,19.4,NA,0,NA,1.4,NA,0,NA,0,NA,0,NA,0,NA,NA,"M","","M"
"208",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-26",2008,7,26,NA,26.1,NA,18.8,NA,22.5,NA,0,NA,4.5,NA,7.2,NA,0,NA,7.2,NA,0,NA,27,"E","52","E"
"209",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-27",2008,7,27,NA,24.9,NA,18.5,NA,21.7,NA,0,NA,3.7,NA,6.6,NA,0,NA,6.6,NA,0,NA,25,"E","44","E"
"210",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-28",2008,7,28,NA,25.9,NA,18,NA,22,NA,0,NA,4,NA,0.4,NA,0,NA,0.4,NA,0,NA,27,"E","37","E"
"211",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-29",2008,7,29,NA,25.4,NA,17.8,NA,21.6,NA,0,NA,3.6,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,NA,"","<31",""
"212",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-30",2008,7,30,NA,18.4,NA,14.6,NA,16.5,NA,1.5,NA,0,NA,22.4,NA,0,NA,22.4,NA,0,NA,NA,"M","","M"
"213",-52.74,47.62,"ST JOHN'S A",8403506,"2008-07-31",2008,7,31,NA,19.5,NA,12.8,NA,16.2,NA,1.8,NA,0,NA,2.8,NA,0,NA,2.8,NA,0,NA,NA,"","<31",""
"214",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-01",2008,8,1,NA,15,NA,12.7,NA,13.9,NA,4.1,NA,0,NA,6.2,NA,0,NA,6.2,NA,0,NA,NA,"","<31",""
"215",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-02",2008,8,2,NA,15.4,NA,12.4,NA,13.9,NA,4.1,NA,0,NA,1.4,NA,0,NA,1.4,NA,0,NA,4,"E","32","E"
"216",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-03",2008,8,3,NA,14.5,NA,10,NA,12.3,NA,5.7,NA,0,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,"","<31",""
"217",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-04",2008,8,4,NA,13.7,NA,11,NA,12.4,NA,5.6,NA,0,NA,16.4,NA,0,NA,16.4,NA,0,NA,NA,"","<31",""
"218",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-05",2008,8,5,NA,14.2,NA,12,NA,13.1,NA,4.9,NA,0,NA,7.6,NA,0,NA,7.6,NA,0,NA,NA,"","<31",""
"219",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-06",2008,8,6,NA,14,NA,12,NA,13,NA,5,NA,0,NA,3.9,NA,0,NA,3.9,NA,0,NA,6,"E","33","E"
"220",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-07",2008,8,7,NA,14.9,NA,8.2,NA,11.6,NA,6.4,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,NA,"","<31",""
"221",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-08",2008,8,8,NA,20.5,NA,7.4,NA,14,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,"","<31",""
"222",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-09",2008,8,9,NA,15.4,NA,11.3,NA,13.4,NA,4.6,NA,0,NA,5.4,NA,0,NA,5.4,NA,0,NA,NA,"","<31",""
"223",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-10",2008,8,10,NA,15.3,NA,13.6,NA,14.5,NA,3.5,NA,0,NA,3,NA,0,NA,3,NA,0,NA,NA,"","<31",""
"224",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-11",2008,8,11,NA,15.9,NA,13.8,NA,14.9,NA,3.1,NA,0,NA,2.8,NA,0,NA,2.8,NA,0,NA,NA,"","<31",""
"225",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-12",2008,8,12,NA,19,NA,14.9,NA,17,NA,1,NA,0,NA,5.2,NA,0,NA,5.2,NA,0,NA,25,"E","33","E"
"226",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-13",2008,8,13,NA,25.6,NA,15.1,NA,20.4,NA,0,NA,2.4,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,25,"E","46","E"
"227",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-14",2008,8,14,NA,22.9,NA,15,NA,19,NA,0,NA,1,NA,6,NA,0,NA,6,NA,0,NA,NA,"M","","M"
"228",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-15",2008,8,15,NA,21.3,NA,12,NA,16.7,NA,1.3,NA,0,NA,37.8,NA,0,NA,37.8,NA,0,NA,34,"E","85","E"
"229",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-16",2008,8,16,NA,22.9,NA,11.1,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28,"E","35","E"
"230",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-17",2008,8,17,NA,17.2,NA,12.6,NA,14.9,NA,3.1,NA,0,NA,8.8,NA,0,NA,8.8,NA,0,NA,29,"E","89","E"
"231",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-18",2008,8,18,NA,22.6,NA,12.4,NA,17.5,NA,0.5,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,25,"E","44","E"
"232",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-19",2008,8,19,NA,23.8,NA,10.4,NA,17.1,NA,0.9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,"E","50","E"
"233",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-20",2008,8,20,NA,22.9,NA,12.4,NA,17.7,NA,0.3,NA,0,NA,4,NA,0,NA,4,NA,0,NA,25,"E","39","E"
"234",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-21",2008,8,21,NA,18.9,NA,12.3,NA,15.6,NA,2.4,NA,0,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,24,"E","48","E"
"235",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-22",2008,8,22,NA,23.9,NA,11.3,NA,17.6,NA,0.4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27,"E","41","E"
"236",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-23",2008,8,23,NA,24.2,NA,14.2,NA,19.2,NA,0,NA,1.2,NA,0,NA,0,NA,0,NA,0,NA,26,"E","54","E"
"237",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-24",2008,8,24,NA,25.3,NA,14.3,NA,19.8,NA,0,NA,1.8,NA,0,NA,0,NA,0,NA,0,NA,27,"E","56","E"
"238",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-25",2008,8,25,NA,25.2,NA,14.8,NA,20,NA,0,NA,2,NA,0.8,NA,0,NA,0.8,NA,0,NA,25,"E","50","E"
"239",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-26",2008,8,26,NA,22.2,NA,15.6,NA,18.9,NA,0,NA,0.9,NA,0,"TRUE",0,NA,0,"TRUE",0,NA,25,"E","56","E"
"240",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-27",2008,8,27,NA,23.7,NA,13.3,NA,18.5,NA,0,NA,0.5,NA,2,NA,0,NA,2,NA,0,NA,5,"E","39","E"
"241",-52.74,47.62,"ST JOHN'S A",8403506,"2008-08-28",2008,8,28,NA,15.3,NA,11.3,NA,13.3,NA,4.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6,"E","44","E"
